Name,Width,Height,Depth,Artist Name,Country,Price,Category
"Sgraffito 850 ""KISSES"" 100x70cm",100,70,0.1,Michael Lentz,Germany,$520,Drawings
Collector,43,32,1,Rudolf Kosow,Germany,$760,Drawings
scald,35,25,0.1,Eda Oslu,Turkey,$350,Drawings
Emily,45,60,0.1,Guido Mauas,Argentina,$710,Drawings
Maps series,32,24,1,Adriana Ablin Abstract Painter,Argentina,$480,Drawings
A curl of pink rubber rolled up in her beak,42,56,0.1,Sonja De Graaf,Italy,$560,Drawings
Reeb and her boys Sleeping-diptych,228.6,109.2,2.5,Donalee Peden Wesley,United States,"$5,350",Drawings
The Slow Motion 1,29,41,0.1,Frederic Belaubre,France,$170,Drawings
SUrrealist Drawing 99-02,36,48,0.1,Frederic Belaubre,France,$170,Drawings
Dreaming with Carl Sagan,85.3,105.7,0.3,Liz Mares,United States,"$2,470",Drawings
Dance study,23,17,0.1,Konrad Biro,Hungary,$150,Drawings
Portal - Studies 017,21,29.7,0.1,Naomi Vona,United Kingdom,$260,Drawings
Black Sprout,40,30,1,Veronika Cherednychenko,Ukraine,$580,Drawings
Lishma 12/31 לשמה,124,112,1,Yohanan Delaunay-Israel,Israel,"$2,650",Drawings
"After Mona Lisa, Leonardo, copy",30.5,35.6,0.3,Christopher LoPresti,United States,"$2,270",Drawings
152 Exhales in White on Black and White with Blue Edge,61,61,0.3,Mark Rebennack,United States,"$1,000",Drawings
In Suspension 14,21,29,0.1,Frederic Belaubre,France,$160,Drawings
You and Me,66,84,0.3,H TOMEH,Netherlands,$430,Drawings
Metadrawing 110,40,30,0.1,Frederic Belaubre,France,$160,Drawings
ULTRAS,75,105,0.1,Sander Steins,Netherlands,"$1,760",Drawings
Study of Allure,20.3,20.3,0.3,Nina Fabunmi,United States,$355,Drawings
Su futón,50,35,0.1,Facundo Bermúdez,Argentina,$510,Drawings
Silver Tea Set,21,30,0.2,Nik Linn,Netherlands,$440,Drawings
Color Space,29.7,42,0.1,Beate Tubach,Switzerland,$430,Drawings
MANTRA / 1.20,30,45,0.1,Leopoldo Ferrari Drawings,Italy,$230,Drawings
chaos.,55.9,76.2,0.3,Gregory Malphurs,United States,"$1,700",Drawings
Once upon a time,19,25,0.1,Zoe Lunar,Mexico,$150,Drawings
image-face(model),30.5,45.5,0.3,GyoBeom An,South Korea,$320,Drawings
Black ball,40.6,40.6,0.3,Priti Biscuitwala,India,$190,Drawings
inkdraw/rs/saat2,48.3,61,0,Ronald Rupert Santos,United States,"$1,800",Drawings
"""Thirst"" Fine Art Print, 120x150cm. Limited Edition no 3 of 20.",120,150,1,Emma Tingård,Sweden,"$1,560",Drawings
OP161017,130,150,1,Gyula Sági,Germany,"$5,050",Drawings
Op. 186.,210,200,1,Gyula Sági,Germany,"$5,440",Drawings
The rose picker,23.2,24.9,0.1,David Molina-Molina,Venezuela,$230,Drawings
#179/365 (365 Day Project),61,45.7,0.3,Carl Yoshihara,United States,"$1,300",Drawings
Demise #07,50.5,72,0.1,Tomasz Cichowski,Poland,$770,Drawings
Chimerical 6272,21,30,0.1,Marcel Speet,France,$555,Drawings
Orange Dreams 1.,21,29,0.1,Frederic Belaubre,France,$150,Drawings
Metadrawing 114,30,40,0.1,Frederic Belaubre,France,$160,Drawings
Wild Flowers No.32,45.7,61,0.3,Sara Richardson,United States,$895,Drawings
Cosy Cat,37,27,0.1,Soo Beng Lim,Australia,$510,Drawings
Fashion Illustration XXXXII,40.8,28.1,0.1,Ute Rathmann,Germany,$370,Drawings
Don Quixote 0108/1,17.5,25,0.1,Konrad Biro,Hungary,$200,Drawings
Revitalisation BC7,29,41,0.1,Frederic Belaubre,France,$165,Drawings
THREE CHAINED RINGS,50,70,1,Red Tweny,Italy,"$1,000",Drawings
Pose2,50.8,71.1,0.3,Jad Racha,United States,$240,Drawings
Two Arrows Up,32,41,0.1,Sander Steins,Netherlands,$710,Drawings
"Sgraffito 1289 ""CONSIDErACIONES SOBRE EL ARCO IRIS""",70,100,0.1,Michael Lentz,Germany,$520,Drawings
The king Reptile.,14.5,21,0.3,Arantxa Rodriguez,United States,$495,Drawings
Royal Beast3,27,37,0.1,Soo Beng Lim,Australia,$510,Drawings
Dear dog2,76,56,0.1,Olga Gál,,$480,Drawings
Yannis,29.6,40.2,0.1,Beate Tubach,Switzerland,$490,Drawings
Selfie #333a,35,50,1,Ilian Savkov,Bulgaria,"$1,260",Drawings
Squares and triangles 1,60,90,0.2,Nico Kok,Netherlands,"$2,410",Drawings
ㄴㅏㅁㅈㅏㅁㅗㄷㅔㄹ,60.6,72.7,3,MINKI KIM,South Korea,"$1,910",Drawings
Family portrait,41,35,1,Federico Milano,Argentina,$300,Drawings
Old House,30,42,0.1,Gela Philauri,Georgia,"$6,550",Drawings
HABITANTE 001.,15,15,0.1,Violeta Hernandez,Mexico,$360,Drawings
Looking a home for you,22,25,0.1,David Molina-Molina,Venezuela,$230,Drawings
FAMILY Series.....In Transition,35.6,50.8,0.3,Thomas Settel,,"$1,200",Drawings
Advance,30.5,30.5,0.2,Cinzia Cremonesi Adam A,Italy,$250,Drawings
DD042315,27.3,34.9,0,Daniel DeLuna,United States,$545,Drawings
Journey to Nowhere #6,113,182,0.2,Cheolyu Kim,South Korea,"$13,000",Drawings
Untitled (06-27-09),12.7,17.8,0,Jerry Jacobson,United States,$135,Drawings
Infinite Fold,42,42,0.1,James Roper,United Kingdom,"$1,430",Drawings
Passage Charles-Albert 7,28,40,0.1,Frederic Belaubre,France,$200,Drawings
The scullery I,25,20,1,Kate Steenhauer,United Kingdom,$570,Drawings
character,24,31,0.1,Pascal Marlin,France,$340,Drawings
Curved squares,60,90,0.2,Nico Kok,Netherlands,"$2,410",Drawings
Metadrawing 112,40,30,0.1,Frederic Belaubre,France,$160,Drawings
Untitled,40.6,50.8,2.5,Tafy LaPlanche,United States,$765,Drawings
Pleasant View Dairy,83.3,110.5,0.3,Liz Mares,United States,"$2,470",Drawings
Enchanted forest,45,32,0.1,Alastair Irvine,United Kingdom,$440,Drawings
Twister Walls (diptych),112,76,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$560,Drawings
"Cats, etc. 5",21,29,0.1,Frederic Belaubre,France,$160,Drawings
Ghost of the forest,38.1,27.9,0.3,Annik Janssens,Belgium,$530,Drawings
Birdland 4,29,41,0.1,Frederic Belaubre,France,$200,Drawings
Crucifixion,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Purple and Black Verticals,76,56,0.1,Kevin Jones,,"$5,000",Drawings
Gestural Research 4,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Metadrawing 108,29,21,0.1,Frederic Belaubre,France,$150,Drawings
"Sgraffito 1392 ""ON CLIMATE CHANGE""",100,70,0.1,Michael Lentz,Germany,$560,Drawings
Surrealist Square 21-9,20,20,0.1,Frederic Belaubre,France,$150,Drawings
Free Floating Blue Wave Nude - 10-02-21,69.4,49.8,0.1,Corné Akkers,Netherlands,"$2,035",Drawings
Courseulles 66 / 2,40,21,0.1,Delphine Rocher,France,$520,Drawings
Abstract J. Pollock style acrylic by M.Y.,140,110,2.5,Max Yaskin,Thailand,"$1,260",Drawings
AGENDA,73,78,0.1,Vicente Aguado,United Kingdom,$450,Drawings
The royals,56,76,0.1,Olga Gál,,$810,Drawings
Lucky,42,59.2,0.1,James Shipton,United Kingdom,$290,Drawings
#8,20,23.5,0.3,The Blühen Studio,United Kingdom,$775,Drawings
Emilia with a squirrel (part B),30,42,0.1,Karenina Fabrizzi,Spain,$350,Drawings
"II, 2017, from TOTALITARIAN",149.9,199.9,0.3,irina birger,Netherlands,"$7,550",Drawings
Screen 1,40,30,0.2,Jaco van der Vaart,Netherlands,$810,Drawings
Pentimenti,76.2,55.9,2.5,Donalee Peden Wesley,United States,"$1,100",Drawings
"Proboscis, Book 12 #13",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
Another Amalgame,42,59.4,0.3,Blandine Bardeau,United Kingdom,$605,Drawings
Vriendin (Friend),50,40,2,Sonja Hillen,Netherlands,"$1,518",Drawings
Rolling in the Deep,114.3,86.4,5.1,Karen Mortensen,United States,"$4,850",Drawings
COUPLE No. 352 (60 x 43 cm),43,60,0.1,Michael Lentz,Germany,$520,Drawings
baby jane,145,114,3,Stanislav Belovski,Bulgaria,"$1,870",Drawings
Metadrawing 116,21,29,0.1,Frederic Belaubre,France,$150,Drawings
Sgraffito 1483 CONSIDERATIONS ON CLIMATE CHANGE,70,100,0.1,Michael Lentz,Germany,$520,Drawings
Money Tiger by Art VLADI,80,80,6,ART VLADI,France,"$8,000",Drawings
Modesty (ESA5),29,41,0.1,Frederic Belaubre,France,$160,Drawings
Yaka Sikari,27.9,35.6,0.3,Andrew Thompson,,$140,Drawings
Teapot and Cups,38.1,55.9,0.3,Patty Rodgers,United States,$299,Drawings
BX 19,40.6,53.3,0.8,Evan Sklar,United States,"$1,030",Drawings
encapsulated,25,33,0.2,LOUI JOVER,Australia,$420,Drawings
Landed and I'm going with you,65,50,0.1,Olga Gál,,$550,Drawings
"Abstract Drawing by Kathleen Ney, ""Essence 2"" Contemporary Figurative Female Charcoal",30.5,45.7,0.3,Kathleen Ney,,$390,Drawings
"Heart 06 ""Organ & limbs""",26,35,0.1,Karenina Fabrizzi,Spain,$250,Drawings
Composition No. 294,41.9,59.7,0.3,Sumit Mehndiratta,India,$430,Drawings
Naked silluet,29.7,41.9,0.3,Agata Tkaczyk,Netherlands,$400,Drawings
Poppies,35.6,50.8,0.3,Norman Brosterman,United States,"$1,350",Drawings
curves 0108/1,17.5,25,0.1,Konrad Biro,Hungary,$200,Drawings
BLAZE NO. 2,30,40,4,Inese Verina-Lubina,Latvia,$380,Drawings
The Llamas,56,37,0.1,Soo Beng Lim,Australia,$818,Drawings
To cherish the moment,66,61,5,Ahyoung Sohn,South Korea,$860,Drawings
Man with glasses. Geek portrait. Fine liner art,14.7,21.1,0.3,Katarzyna Gagol,Poland,$190,Drawings
111 Exhales in Black (on Orange),55.9,30.5,0.3,Mark Rebennack,United States,$500,Drawings
On this Plane #2,30,40,0.1,Beate Tubach,Switzerland,$490,Drawings
Thought´s anatomy (part A),50,70,0.1,Karenina Fabrizzi,Spain,"$1,040",Drawings
Sans Titre 499,50,65,0.1,Félix Hemme,France,$490,Drawings
... Ms. Yuppi Du! - Original # 2019 ... Portrait Collection,80,80,1,Igor Bajenov,Germany,"$1,460",Drawings
Compton phenomenon,70,100,1,Cyprian Holownia,Poland,$550,Drawings
Drawing on Paper,29,42,0.1,Onur Karaalioglu,Turkey,$630,Drawings
Purple Rain,147.6,151,0.1,Cintia Garcia,Spain,"$2,210",Drawings
Damn End,88,66,0.1,Christian Kabuß,Germany,"$1,060",Drawings
Above Lisbon ~II~,30,40,0.1,Marijah Bac Cam,France,$570,Drawings
Elephants in the Dust,61,45.7,0.3,Stephen McCall,Canada,"$2,910",Drawings
Savage III,91.4,111.8,1.3,Yuriy Ibragimov,United States,"$6,400",Drawings
Untitled (ink drawing),65,50,1,Victor Tarragó,Spain,$360,Drawings
Blocks and Lines V,65,50,1,Victor Tarragó,Spain,$360,Drawings
Jeans & Leather on a couch.,160,120,5,Ariel Zachor,Netherlands,"$6,950",Drawings
Quiescence 6.,29,41,0.1,Frederic Belaubre,France,$160,Drawings
"Hamilton, New York 8:34 P.M.",40.6,54.9,0.8,Evan Sklar,United States,"$1,060",Drawings
The Garden of Eden 1,29,41,0.1,Frederic Belaubre,France,$160,Drawings
Portal - Studies 019,29.7,42,0.1,Naomi Vona,United Kingdom,$470,Drawings
Blue Spruce Nautilus Rind,107,152,0.2,Lali Torma,Canada,"$2,999",Drawings
Cleo`s Garden No.3,29.5,37.7,0.1,Beate Tubach,Switzerland,$470,Drawings
Crescent,60,76,0.3,H TOMEH,Netherlands,$430,Drawings
The right of passage 7,15,21,0.1,Frederic Belaubre,France,$150,Drawings
Nude,60,40,0,Jacqmin Sebastien,France,$220,Drawings
flower trace15,30,30,3,Eunmee Kim,South Korea,$710,Drawings
Celestia,41.9,59.7,0.3,Sumit Mehndiratta,India,$480,Drawings
Outpost at East Chelborough.,29.2,41.9,0.1,Jim Harris,Japan,$270,Drawings
On the search 5,15,21,0.1,Frederic Belaubre,France,$150,Drawings
KIM BASINGER,43.5,56,2,Miro Gradinscak,Croatia,"$1,090",Drawings
Surrealist Square 21-22,20,20,0.1,Frederic Belaubre,France,$150,Drawings
MIRROR,20.8,29.5,0.3,Anna Hubsch,Germany,$350,Drawings
DES-HINCHABLE II,50,40,0.1,Alejandra de la Torre,Spain,$660,Drawings
Portrait of Kangaroo No. 53,82,124,5,Michael Chorney,Australia,"$2,100",Drawings
MANTRA / 1.11,30,45,0.1,Leopoldo Ferrari Drawings,Italy,$230,Drawings
SGRAFFITI 1124 100x70cm,70,100,0.1,Michael Lentz,Germany,$520,Drawings
water tank - 32,25.4,15.2,0.3,Sumati Sharma,United States,"$1,570",Drawings
The Friendliest Little Scorpion #6 (Limited Edition 1 of 50),27.9,35.6,0.3,Michael Gaster,,$185,Drawings
"""rinya de gosos""",100,120,0.1,Jose Sales Albella,France,"$2,710",Drawings
Beautifull Helen,21,30,1,Andreas Giannoutsos,Greece,"$1,200",Drawings
Dream Parade,114.3,73.7,0.3,Art Venti,United States,"$3,850",Drawings
This Is Everything,35.6,26.7,0.5,kevin kuenster,United States,"$1,600",Drawings
Yoshiko,42,30,1,Wolfgang Kahle,Germany,"$1,760",Drawings
I was never going to be a Marilyn,61,61,0.5,Barry Withers,United Kingdom,$410,Drawings
Mise en abyme,41.5,46.5,0.1,James Roper,United Kingdom,"$1,130",Drawings
the_garden#8,52,42,4,Dominique Vangilbergen,Germany,$690,Drawings
"untitled ( lines ""y"" 128 diagonals)",106.7,106.7,2.5,Matt Niebuhr,United States,"$3,710",Drawings
29/07/2022,54,54,0.1,Sonya Chueva,Japan,$452,Drawings
The Heatwave,15,21,0.1,Frederic Belaubre,France,$150,Drawings
Mystic Owl,27.5,37.5,0.1,Soo Beng Lim,Australia,$550,Drawings
Oil pastel ladies #10,29.7,42,1,Anastasia Rydlevskaya,Poland,$150,Drawings
Portal - Studies 007,21,29.7,0.1,Naomi Vona,United Kingdom,$260,Drawings
The Growth (ESA5),29,41,0.1,Frederic Belaubre,France,$160,Drawings
Collin and his new jumper,59.4,84,0.1,Lee Ellis,United Kingdom,$710,Drawings
"I Know That's What I Said But..., Book 10 #13",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
The Excitement of Going Somewhere,27.9,21.6,0.3,Tiphanie Spencer,United States,$665,Drawings
Church Elder,45.7,61,0.1,Steve Smilen,United States,$445,Drawings
Novelty 5,15,21,0.1,Frederic Belaubre,France,$150,Drawings
the great dive,37.5,25,1,enrico salvadori,Italy,$860,Drawings
"Sgraffito 1360 ""ON CLIMATE CHANGE""",100,70,0.1,Michael Lentz,Germany,$570,Drawings
op210121.,70,50,1,Gyula Sági,Germany,"$1,040",Drawings
Dessein 10,108,188,1,Yohanan Delaunay-Israel,Israel,"$2,830",Drawings
"Sgraffito 1304 ""AT DAWN""",70,100,0.1,Michael Lentz,Germany,$560,Drawings
Appropriations of geomorphological languages nº24,23,25,0.1,David Molina-Molina,Venezuela,$230,Drawings
Green in space 2,15,19.5,0.1,Natalia Kis,Serbia,$160,Drawings
Series Black & Bronze #21,26.7,34.3,0.3,Anna Medvedeva,Canada,$640,Drawings
Auroral Glitches,317,240,0.3,Marisa Rappard,Netherlands,"$5,750",Drawings
In my Dreams I,29.5,42,0.1,Doris Schmitz,Germany,$450,Drawings
A midsummer day's dream ( 16 x 16 inches each x 4 ),81.3,81.3,2.3,Cheolyu Kim,South Korea,"$6,550",Drawings
"Resist Not, Book 10 #39",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
Inside Outside,47,31,0.1,Moritz Albert,Germany,$700,Drawings
Untitled - 45,45.5,53,2.5,MINKI KIM,South Korea,"$1,110",Drawings
Through Time,19.5,29.3,0.1,Jay See,Netherlands,$438,Drawings
Shapes On The Wall 2,50,70,0.1,Marijah Bac Cam,France,"$1,040",Drawings
Flying,58,40,0.1,Christian Kabuß,Germany,$720,Drawings
Leaf No.1,70,100,0.1,Liu Ling,Singapore,"$2,010",Drawings
"""RESOLUTIONS MAY FAIL"" ( 4 12 15 - 438pm model vivant france)",22.9,30.5,0.3,tj owens,United States,"$1,330",Drawings
"Genealogy, Gentile (11-12-13)",17.3,25.4,0,Jerry Jacobson,United States,$235,Drawings
Sorretto nell'Aria ondulata (Upheld in rolling Air  ),50,35,2,Paola Volpato,Italy,"$1,360",Drawings
state of mind,50,50,4,Hanna Ten Doornkaat,United Kingdom,"$1,280",Drawings
Trace,70,100,0.1,Adina Shpigler Kayra,,$660,Drawings
Monk Coniston,17,12,0.1,Catherine Edmunds,United Kingdom,$160,Drawings
Light Study #1,20.3,20.3,0.3,Daggi Wallace,United States,$210,Drawings
landscape with rust,50,65,1,Marilina Marchica,Italy,"$1,520",Drawings
Mirror dream,14,14,0.1,Han Xiao,Spain,$246,Drawings
Theory - I,31,41,0.1,Peter Pitout,France,$210,Drawings
Yellow fruit,42,59.4,0.1,Mary Cinque,Italy,$470,Drawings
The Birds 21-9,21,29,0.1,Frederic Belaubre,France,$150,Drawings
Ears,65,50,0.1,Olga Gál,,$580,Drawings
"Self-portrait, Passage Charles-Albert, #12",24,32,0.1,Frederic Belaubre,France,$150,Drawings
Radar Installation at Raufarhöfn.,29.2,41.9,0.3,Jim Harris,Japan,$270,Drawings
128 Exhales in White on Black,35.6,50.8,0.3,Mark Rebennack,United States,$500,Drawings
Adelina study #2,22.9,30.5,0.3,Cindy Press,United States,$545,Drawings
"No.184, Give Away Pile",27,41,0.1,Sedigheh Zoghi,Japan,$430,Drawings
Napoli Narrow Street,21.1,29.7,0.3,Takayuki Maejima,Spain,$430,Drawings
PARTY#1,21,21,3,Chris De Becker,Belgium,$810,Drawings
Do not go gentle into that good night,50.8,40.6,0.3,Jay chung,United States,$445,Drawings
ANIMUS,50,65,0.1,Doris Schmitz,Germany,$490,Drawings
Cactus,40,60,2,Maro Mkhitaryan,Armenia,"$100,000",Drawings
Spin,41.9,29.7,0.3,Alexandre Abi Ackel,Brazil,$200,Drawings
Your Eyes,27.9,35.6,0.3,Mike Biskup,United States,$665,Drawings
Unnumbered Pattern 6,21,30,0.2,Nicholas Lokasasmita,Indonesia,$200,Drawings
Metamorphose,152.4,127,2.5,Bojana Knezevic,Brazil,"$1,140",Drawings
He was Called Up,6.3,10.2,0.3,Shelton Walsmith,United States,"$1,000",Drawings
#128197,42,58,0.1,Ludovic Michaux,Belgium,$400,Drawings
Hommage à Matisse XIV,48,34.8,0.1,Ute Rathmann,Germany,$420,Drawings
Indigo,45.7,30.5,0.3,Wendell McShine,United States,"$1,300",Drawings
Sgraffito 750,70,50,0.1,Michael Lentz,Germany,$420,Drawings
R. W.,28,38,0.3,Viera Wolczkova,Australia,"$6,200",Drawings
dessin tissé DT 007.2015,21,21,1,Frédérique Fleury,France,$405,Drawings
Displace,76.2,55.9,0.3,Hannah Ward,United States,"$1,080",Drawings
Untitled (12-12-15),22.9,30.5,0,Jerry Jacobson,United States,$290,Drawings
possibiliteit 16_05 Limited Edition 1/1,30,30,1,Luuk de Haan,Netherlands,$580,Drawings
Series #13: Colors & Patterns #1,60,60,0.1,Ary van Baalen,Netherlands,$446,Drawings
Corner Store,15.2,30.5,0.3,Richard Johnson,United Kingdom,$340,Drawings
"Model, pastel on cardboard 65x55",55,65,0.3,Frederic Belaubre,France,$190,Drawings
Hello Sunny Satellite,126,85.3,0.3,Liz Mares,United States,"$2,520",Drawings
Puffin Feed,37.5,28,0.1,Soo Beng Lim,Australia,$590,Drawings
Decreasing the distance 3,29,21,0.1,Frederic Belaubre,France,$160,Drawings
Welcome my Friends,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$395,Drawings
untitled,30.5,40.6,0.3,Mariam Darchiashvili,Georgia,$330,Drawings
world is so funny,29,42,0.1,Ilo Kunst,,"$2,430",Drawings
Portrait 22-2,21,29,0.1,Frederic Belaubre,France,$160,Drawings
bamboo square 2,30,30,0.1,pechane sumie,France,$200,Drawings
cute cat,30,40,0.1,pechane sumie,France,$320,Drawings
Dark Blue Meet,50,70,0.2,Lali Torma,Canada,$749,Drawings
The Mistral 5,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Green Mood 34,21,29,0.1,Frederic Belaubre,France,$165,Drawings
Suit and tie,40.6,50.8,0.3,Oryiman Agbaka,Nigeria,$999,Drawings
Anatomy of Cities 16,50,70,0.1,Vladimir Komarica Müller,,$710,Drawings
Red Circle No.7,57,76,0.1,Kevin Jones,,"$5,800",Drawings
Top of the mountain hockey,20.3,12.7,0.3,Chloe Juwon Kim,Canada,$690,Drawings
Ivory Study No.1142,43.2,35.6,0.3,Wayne Traudt,New Zealand,"$1,750",Drawings
UNCERTAINTY,47.8,62,12.7,Arantxa Rodriguez,United States,"$3,360",Drawings
Mindmap (of a memory),100,70,0.3,Nynke Kuipers,Netherlands,"$1,155",Drawings
Brisk IX,41.9,58.4,0.3,Jordan Eastwood,United Kingdom,$360,Drawings
Study for Berlin,5.7,8.9,0.3,Shelton Walsmith,United States,"$1,000",Drawings
Catapult into infinity,49.8,68.6,0.3,Arite Kannavos,Australia,$220,Drawings
N353,42,58,0.3,jesús perea,Spain,$710,Drawings
two women and a child,100,70,0.1,jodie  Ohm zutt,Australia,$780,Drawings
"""Sleeping Dogs""",30.5,22.9,0.3,Neel Muller,United States,$495,Drawings
Portrait of a woman,42,59.9,0.3,Katerina K,United Kingdom,$340,Drawings
EGO - unique edition,50,50,0.1,Elizabeth Waggett,United States,$930,Drawings
the phoenix kimono,21,29.2,0.3,kah wah tan,Singapore,$710,Drawings
Something 10,66,50.8,0.3,Sharon Graeber,United States,$780,Drawings
Dance Macabre 10/30,58,77,0.8,Chris terryn,Belgium,"$1,400",Drawings
dessin D1/P.60,21,31,0.1,DOMINAULT EVELYNE,France,$200,Drawings
Capture ,66,76.2,0.3,Yuriy Ibragimov,United States,"$2,170",Drawings
Story Board for 'Heirlooms' - Justin's Bedroom,41.7,30,0.1,Hannah Taggart,United Kingdom,$330,Drawings
2022-08-14-21,24,24,0.1,Sonya Chueva,Japan,$185,Drawings
Buju,35.6,27.9,2.5,Kiayani Douglas,United States,$545,Drawings
touch,21,32,0.2,LOUI JOVER,Australia,$475,Drawings
Sgraffito 1424,70,100,0.1,Michael Lentz,Germany,$560,Drawings
ELIZABETH TAYLOR,21.6,27.9,0,Michael Todd,United States,$665,Drawings
Hommage à Manet I,44.1,59.8,0.1,Ute Rathmann,Germany,$940,Drawings
The Ephemeral Landscape,69,99,0.2,Miljan Stevanovic,Serbia,$570,Drawings
Passages 43,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Agama agama,59.4,84,0.2,Violeta Vollmer,Germany,"$1,260",Drawings
165 Exhales in White on Black Drip Wash,61,76.2,0.3,Mark Rebennack,United States,"$1,600",Drawings
Paradise House in Bath,42,59.4,0.1,Mary Cinque,Italy,$470,Drawings
Composition No. 288,41.9,59.7,0.3,Sumit Mehndiratta,India,$580,Drawings
VENUS - FIRST SELF-LOVE,14,14,0.1,Ines Brune,France,$471,Drawings
Portrait No.55,20,29.7,0.1,Beate Tubach,Switzerland,$420,Drawings
Distortion Focus - DF2019,78.5,107,0.1,Jaeha Park,South Korea,"$1,460",Drawings
Bisons,56,37,0.1,Soo Beng Lim,Australia,$818,Drawings
Appropriations of geomorphological languages nº23,23,25,0.1,David Molina-Molina,Venezuela,$230,Drawings
"Sgraffito 1281 ""WINE""",70,100,0.1,Michael Lentz,Germany,$520,Drawings
"Sgraffito 1258 100x70cm ""CLOUDS""",100,70,0.1,Michael Lentz,Germany,$570,Drawings
Shooting Starz,22.9,30.5,0.3,Marcello Leon,United States,$495,Drawings
LIGHT FROM THE RIGHT,50,70,1,Red Tweny,Italy,"$1,000",Drawings
#128193,42,58,0.1,Ludovic Michaux,Belgium,$400,Drawings
Virgin of all Virgins,18,24,0.1,Polet Andrade,Mexico,$303,Drawings
"We Are Snob, We Are All Hype",45,60,0.3,Muhammad Vilhamy,Indonesia,"$2,710",Drawings
Blue Vertical,76,56,0.1,Kevin Jones,,"$5,000",Drawings
untitled - 2,97,162,4,MINKI KIM,South Korea,"$8,110",Drawings
Arch Grove (Jasper),10.2,15.2,0.3,Robert Gibbs,United States,$140,Drawings
To Live Once,19.1,11.4,0.3,Josh M G Yates,United States,$200,Drawings
BLUE SUSPENSION M2,38.1,55.9,0.3,Terri Dilling,United States,$565,Drawings
LfA001,20,25,2,Hanna Ten Doornkaat,United Kingdom,"$2,190",Drawings
#241,30,50,0.2,Charlot Terhaar sive Droste,Netherlands,$780,Drawings
"NUDE 4105 (100x70cm) from the series ""radical chickz""",70,100,0.1,Michael Lentz,Germany,$810,Drawings
"The Little Death, Book 10 #44",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
