Name,Width,Height,Depth,Artist Name,Country,Price,Category
2,53.3,83.8,30.5,Szoke Jozsef,Romania,"$27,000",Sculptures
Bluehorn,152.4,304.8,127,Jessica Bodner,United States,"$36,000",Sculptures
Reflection - Ceramic Bas Relief,26.7,20.3,0.6,Krystyna Bukowiecki,United States,$465,Sculptures
Grasshopper,27.9,30.5,12.2,Clark Camilleri,,"$1,630",Sculptures
BELLO E BRUTTO ANATROCCOLO,10,50,20,Alessandra Serina,Italy,"$9,550",Sculptures
Balance No.2,203.2,381,185.4,Wenqin Chen,,"$51,626",Sculptures
NOCTURNAL,30.5,78.7,25.4,Diana Fernandez Vasquez,Guatemala,"$7,550",Sculptures
Ballast of Belief,38.1,58.4,10.2,Betty McGeehan,United States,"$1,999",Sculptures
Star Gazer,330.2,256.5,94,Matthew Goodall,United Kingdom,"$95,000",Sculptures
Elliptical movement,85,130,65,Joan Barrantes,Spain,"$14,500",Sculptures
Facebook,225,305,45,Nikos Mantziaris,Denmark,"$28,000",Sculptures
Paisatge amb núvols,52,215,52,Pep Canyelles,Spain,"$23,000",Sculptures
"""Deep River""",76.2,61,45.7,CHRISTIANSEN - ARNER,United States,"$10,600",Sculptures
Water mist.  2/8,32,55.9,23.1,Jiyou Piao,China,"$2,870",Sculptures
City Rhythms,78.7,104.1,5.1,Janet Indick,United States,"$5,350",Sculptures
Ocean Search,125,125,16,Bob Takes,Belgium,"$5,800",Sculptures
Spiritual food,21.3,9.1,16.3,Sejben Lajos,Hungary,$940,Sculptures
Child Cradle,115,195,95,Victor Petkov,Bulgaria,"$12,700",Sculptures
Infinity (Limited Edition: 7 pieces),80,190,17,Gonzalo De Salas,Spain,"$7,010",Sculptures
no title,80,120,19,paulo de tarso,Brazil,"$8,010",Sculptures
Blue Jewel,152.4,121.9,3.8,MILAN vujosevic,United States,"$2,950",Sculptures
Structure VI (A),135.5,135.5,6.8,Stéphane Rélin,,"$30,750",Sculptures
Untitled,61,48.3,35.6,Elsbeth Roethlisberger,Switzerland,"$10,100",Sculptures
Front to back and back to front 3,100,100,0.5,Nico Kok,Netherlands,"$3,270",Sculptures
Sweater Bun Bun,20.3,22.9,16.5,emily maddigan,United States,$760,Sculptures
MENTOR #4 - fluorescent red,15.7,35.7,15.7,mr clement,Taiwan,$710,Sculptures
Offshore,90,90,3,Andie Grande,France,"$2,410",Sculptures
Archetype IV,162,130,3,Yoohyun Miky Kim,South Korea,"$49,000",Sculptures
Marcela de Ulloa and bodyguard - Las Meninas,42,113,17,Josep M Pastó,,"$6,550",Sculptures
Flamingo Pair,24.1,25.7,6.3,Laura Pentreath,,"$3,250",Sculptures
Bauhaus Mint,116.8,116.8,5.1,Scott Troxel,United States,"$4,950",Sculptures
Cosmic Birth Urn,20.3,27.9,15.2,Richard Arfsten,United States,"$5,990",Sculptures
Bear Rolling (rough),20,17,17,Ninon art,Netherlands,"$3,570",Sculptures
Untitled,71.1,61,55.9,Carmen Mardonez,United States,"$1,160",Sculptures
Figures with Connection,63.5,66,21.6,Matthew Zupnick,United States,"$12,650",Sculptures
Delphinium,61,61,53.3,Karolina Maszkiewicz,United States,"$3,350",Sculptures
"Handmade Raku Crow, Ceramic Bird Totem, Home Decor, Saggar Raku, Unique Housewarming Gift, Porcelain, Contemporary Art",20.3,30.5,0.1,Natalya Seva,United States,$660,Sculptures
Eruption,43.2,43.2,0.1,Ellen Schifffman,United States,$775,Sculptures
Youth,5,20,5,Livia Gondos,Germany,"$1,560",Sculptures
L'albero,270,335,0.3,Paolo Albertelli - Mariagrazia Abbaldo,Italy,"$37,057",Sculptures
Star Wars Ferrari – Original 3D Sculpture,25.4,27.9,30.5,GARDANI ART,United States,"$1,600",Sculptures
Ballet-2,21,28,20,Angel Angelov,Bulgaria,"$1,140",Sculptures
rainbow circles,15,30,1.6,Jessica Moritz,Israel,$700,Sculptures
"Handmade Raku Jar, Unique Raku Ceramics, Beetle Lid Handle, Art Object",15.2,15.2,15.2,Natalya Seva,United States,$528,Sculptures
Jaipur Mbola,30.5,35.6,17.8,carrie gustafson,,"$16,750",Sculptures
Shreds,400,100,130,Mariusz Wolny,Poland,"$4,700",Sculptures
Sail,40,100,40,Paola Scibilia,Italy,"$4,650",Sculptures
Bather - Bagnante,20,70,20,Tonino Santeusanio,Italy,"$8,910",Sculptures
Wired I,121.9,121.9,7.6,Camey McGilvray,United States,"$6,900",Sculptures
Ballroom Dancing,12.7,33,7.6,Joyce Steinfeld,United States,"$3,970",Sculptures
Breezy Morning,22.9,22.9,2.5,Olga Skorokhod,United States,$395,Sculptures
goat #628,28,62,20,Oriol Cabrero,Spain,$960,Sculptures
Dirty Lines,238.8,149.9,5.1,Benjámin János Pelcz,Hungary,"$2,650",Sculptures
Dancing Calla,45.5,39,3,Jan Zhou,United States,"$1,137",Sculptures
DANCERS  (large),91.4,203.2,20.3,Robert Holmes,,"$36,750",Sculptures
Reminisce,45.7,61,4.5,Will Eskridge,United States,$705,Sculptures
13020 aldi1 lemon,52,36,5,Artist Foureightoseventhree,Netherlands,"$2,200",Sculptures
bow,12,76,12,Michael Rofka,Germany,"$3,070",Sculptures
Kirsch massiv,50.8,177.8,63.5,Hans-Juergen Gorenflo,Germany,"$6,800",Sculptures
SPIRAL,121.9,76.2,12.7,Erik Vestville,,"$8,000",Sculptures
Wide yellow twinkle vase,16.5,13.3,16.5,Fiona Chinkan,United States,$200,Sculptures
Apology Minimalist sculpture,48.3,162.6,50.8,Vadim Kharchenko,United States,"$6,950",Sculptures
Untitled,106.7,106.7,5.1,Tomaz Capobianco,,"$4,900",Sculptures
***ARCHIVARIUS***,12,50,12,Yuriy Kraft,Germany,"$1,560",Sculptures
Konak,25,40,20,Marko Vuckovic,Serbia,"$3,690",Sculptures
Power of Nature,110,127,3,Zeljka Paic,Bosnia and Herzegovina,"$2,630",Sculptures
Jaguar- The Power Within Me Bronze Sculpture (Large) | Handmade,30,27,35,Jennifer Troice,United States,"$3,210",Sculptures
Breath of the Earth and You in June,38.1,14.5,6.3,Ei Cullina,United States,$375,Sculptures
La Femme,21.6,34.3,10.2,Vera Smiley,United States,"$1,600",Sculptures
DIS-2 – limited edition 8 of 20,64,56,3,Sebastian Welzel,Germany,$585,Sculptures
Cosmic butterflies,94,27.9,3.8,Sumit Mehndiratta,India,$990,Sculptures
Triangle No. 07,30.5,30.5,2,Natalia Bieniek,Netherlands,$250,Sculptures
Moebius Zero,27,27,9,Cornelis Rijken,Italy,"$4,900",Sculptures
Royal Flush,63.5,365.8,63.5,Paul Machalaba,United States,"$34,000",Sculptures
A Rift is Just a Chance to Grow,81.3,81.3,0.1,Ellen Schifffman,United States,"$4,550",Sculptures
Vespers,106.7,106.7,5.1,Sonjie Feliciano Solomon,United States,"$4,200",Sculptures
Flesh Evolution,30.5,63.5,20.3,Pablo Lara,Spain,"$18,000",Sculptures
Autumnal Incalmo Vase,23,48,11,Grant Donaldson,Australia,"$2,590",Sculptures
Rough Hewn,17.8,68.6,10.2,Jackie Braitman,United States,"$3,100",Sculptures
"""Silence""",19,28,15,Rasho Mitev,Bulgaria,$850,Sculptures
Summer Morning,27.9,33,17.8,Art Wells,United States,"$8,500",Sculptures
Its A Girl,33,109.2,20.3,Andru Fijalkowski,United Kingdom,"$2,800",Sculptures
Golden years II,90,120,3,Anna Sidi-Yacoub,Ireland,"$1,660",Sculptures
"Bush, Tree, Plant with Spiral Ribbons for Leaves",124.5,162.6,106.7,Luke Russell,United States,"$9,250",Sculptures
A broken strange head in brass,4.5,8,4,Michalis Kevgas,Greece,$430,Sculptures
Lekebil,60,40,40,Juan Andres Milanes Benito,,"$21,000",Sculptures
Maternity,47,83,36,Vangelis Ilias,Greece,"$35,000",Sculptures
Torso,17.8,38.1,12.7,Andrija Milovan,Croatia,"$6,550",Sculptures
Transitions Square Portrait,40.6,100,2.5,Simon Wilson,United Kingdom,$740,Sculptures
Trina-Rose,27.9,74.9,22.9,Jackie Braitman,United States,"$8,750",Sculptures
LA FLOR DEL CHAMÁN - THE CHAMAN'S FLOWER,30,50,20,Juan Pedrosa,Spain,"$1,710",Sculptures
Under Blue Bird Wings,12.7,15.2,12.7,Joanna Mazurek,United States,$190,Sculptures
El Hombre-zitto,80,180,50,Patricia Glauser,Italy,"$11,320",Sculptures
HOME,150,110,5,MARTA SANTOS,France,"$2,510",Sculptures
Protection II,62.5,48,23,Rita Klein,Germany,$910,Sculptures
Vinea Florentes (Blossoming Vine),81.3,198.1,30.5,Susan Freda,United States,"$9,600",Sculptures
Sculpture with one tusk - Sculptuur met één slagtand,50,112.5,15,Sandra Catsburg,Netherlands,$660,Sculptures
These boots are made for.....,10.2,38.1,5.1,Betina Jung,Denmark,"$2,710",Sculptures
Chi-Wara (Horizontal),91.4,38.1,10.2,joseph winkie,United States,"$2,710",Sculptures
Lucky (Limited Edition of 15),61,116.8,12.7,Lisa Schulte,,"$16,250",Sculptures
Ecclesiaste,44,193,60,Ionel Alexandrescu,Italy,"$34,000",Sculptures
Tsunami,40.6,91.4,30.5,Kelly Davies,United States,"$5,300",Sculptures
"""ETERNAL EMBRACE"" bronze sculpture",25.4,27.3,57.1,Oceana Rain Stuart,United States,"$10,200",Sculptures
Lurcher Bust,35.6,20.3,15.2,edward waites,United Kingdom,"$5,550",Sculptures
Candlesticks with mirrored Mercury,25,84,25,Krasimir Krastev,Bulgaria,"$16,500",Sculptures
Cosmic X,45.7,33,27.9,Laura Scariano,United States,$970,Sculptures
183,66,66,12.7,Mike Smoller,United States,"$2,710",Sculptures
"4,3,2,1",61,33,8,Beatriz Ruiz,Argentina,"$1,860",Sculptures
Bociek,220,100,120,Darius von Fluder,Poland,"$21,000",Sculptures
INTERACTIVE MOBILE 0188 position A,31,24.9,5.1,Manuel Izquierdo,Spain,"$1,210",Sculptures
Buttercup twinkle vase,12.7,17.8,12.7,Fiona Chinkan,United States,$200,Sculptures
CUBOS - RELEITURA RICHARD SERRA,14,14,14,Luiz Breseghello,Brazil,$660,Sculptures
Stasis,119.4,142.2,3.2,Scott Troxel,United States,"$4,800",Sculptures
BOWIE,50,110,40,ANATOL Cherny,Czech Republic,"$15,500",Sculptures
Cold waves,120,60,5,Nazar Symotiuk,Poland,"$2,770",Sculptures
Bouncing Bunny,40,48,14,Vera Robinson,Australia,"$2,600",Sculptures
The Rainbow Angel Hong (Yellow),36,25,12,Xiuli Winward,United Kingdom,"$2,240",Sculptures
Mystic Abberation,12.7,35.6,10.2,Richard Arfsten,United States,"$5,850",Sculptures
Lonely Cage,27,29,32,Younes Ashrafipour,Turkey,"$1,850",Sculptures
The Black Rabbit by Denis Defrancesco.,240,233,110,Denis Defrancesco,France,"$54,900",Sculptures
Circling Spire (requires 8 weeks lead time),30.5,190.5,30.5,lyle london,United States,"$34,750",Sculptures
Miss Aligned,22,71,15,Lucianne Lassalle,United Kingdom,"$11,885",Sculptures
Polyhedral Form - Icosahedron dodecahedron in turquoise + brown,25,25,12.5,Louisa Boyd,United Kingdom,$510,Sculptures
Screw Ball,62.2,101.6,62.2,Matthew Zupnick,United States,"$11,550",Sculptures
Candy mum,140,140,100,Sam Shendi,United Kingdom,"$17,200",Sculptures
Lightpulse,52,52,11.5,Stavros Kotsakis,Sweden,"$1,810",Sculptures
Oil Painting in Sculpture Series 11.1,109.2,61,30.5,Mark Purllant,United Kingdom,"$23,250",Sculptures
Protista I,13,50,13,Giorgos Papasotiriou,Greece,"$4,130",Sculptures
untitled (mark I),40,45,5,Zalo Kappa,Spain,"$1,260",Sculptures
"Handmade Raku Vessel, Raku Arts, Unique Ceramic, One of The Kind Art Object, Crackle Raku Glaze, Gallery Art Piece",25.4,25.4,25.4,Natalya Seva,United States,$780,Sculptures
Hope tessellation choreography,97,91,2.5,Jessica Moritz,Israel,"$4,560",Sculptures
"""Pandemic emotional breakdown n°2""",40,200,0.1,Lele De Bonis,Italy,"$8,310",Sculptures
Into the Universe - Edition 1/8,55,45,15,Engy El-Bouliny,Egypt,"$1,410",Sculptures
Love is a verb,91.4,25.4,0.1,Mary Jo McGonagle,United States,"$3,600",Sculptures
a container for earth and sky,20,9.5,7.6,Enda Carty,United States,$545,Sculptures
Q.U.E.E.N. - Inspired by Janelle Monae,114.3,185.4,55.9,Jackie Braitman,United States,"$24,000",Sculptures
Rompiendo esquemas(limited edition 10 units),25,55,5,Nicolai Lada,,$990,Sculptures
Nut Flower Bronze Sculpture,15.2,11.4,15.2,Veaceslav Jiglitski,Moldova,$750,Sculptures
Landscape 3D Wall Art Sculpture 2,38.5,38.5,3.8,anastasios peponidis,Greece,$690,Sculptures
"""ETRIUS""",64.1,72.1,23.2,Neil Clifford,Canada,"$14,610",Sculptures
Malibu. Surfrider,20.8,76.2,20.3,Jose Soler Art,Spain,"$1,410",Sculptures
JEWELLERY,9,23,7,Liliya Pobornikova,Spain,$940,Sculptures
Eponymous_001A,7.6,17.8,7.6,Alex Kirolos,Canada,"$2,110",Sculptures
"""Intersection""",121.9,91.4,81.3,Jan Hoy,United States,"$27,500",Sculptures
MODERN AFRICAN MASK #23 L,117,93,3,Tzachi Nevo,Israel,"$1,075",Sculptures
touched,115,47,2,Ayelet Zer Sheinboim,Israel,$595,Sculptures
Shitake Agave,43.2,55.9,38.1,Kevin Caron,United States,$775,Sculptures
Double Duplicates,27.9,30.5,20.3,Richard Arfsten,United States,"$14,750",Sculptures
Hello!,243.8,152.4,61,Kori Bartlett,United States,"$13,000",Sculptures
Hive,40.6,40.6,7.6,Susannah Mira,United States,"$1,450",Sculptures
Paperwork #6,50,50,6,Astrid Stoeppel,Germany,$850,Sculptures
CIRCULAR DEPTH,55,59,14,MARC MUGNIER,France,"$1,510",Sculptures
The Course of Things,101.6,172.7,35.6,Joshua Koffman,United States,"$60,750",Sculptures
Ultra Violet Crystals,71.1,127,17.8,Chloe Hedden,United States,"$3,850",Sculptures
Figure,9,100,9,Petko Nedyalkov,Bulgaria,$609,Sculptures
MEMORY IS AN UNFAITHFUL PARTNER,101.6,15.2,5.1,chris classen,United States,"$2,170",Sculptures
STANCE,10,60,10,Şafak sav,Turkey,"$1,500",Sculptures
Sierra I,19,15,15,Alvin Mak,Hong Kong,"$2,080",Sculptures
Ophelia,52,95,20,Michael James Talbot,United Kingdom,"$25,750",Sculptures
Neon Orb 164,60,60,10,Mark Beattie MRSS,United Kingdom,"$4,700",Sculptures
Four Seasons,83.8,208.3,91.4,Janet Indick,United States,"$28,000",Sculptures
Allies,55.9,61,30.5,Archie Held,United States,"$10,400",Sculptures
Untitled (heels),8,26,12,Erwina Ziomkowska,Poland,"$3,070",Sculptures
N44W22,110,110,1,Bob Takes,Belgium,"$5,850",Sculptures
In loving memory,133,183.5,84,marco bottin,Italy,"$5,500",Sculptures
Just the Two of Us,76.2,76.2,40.6,Bryce LeFort,United States,"$1,560",Sculptures
Let Me Ride,106.7,40.6,20.3,Bryce LeFort,United States,"$2,610",Sculptures
Abstraction #107 Origami 1,100,100,3,Paslier Morgan,France,"$3,910",Sculptures
Washy Washy,15.2,39.4,10.2,Brett Polonsky,United States,$225,Sculptures
IRIS,30,30,3,whitney ruzzi,Spain,$380,Sculptures
ORGANIC TOTEM 14R,39,200,39,Cristina Figarola,Spain,"$3,800",Sculptures
Icarus I,241.3,350.5,119.4,Nicola Godden,United Kingdom,"$109,000",Sculptures
Listen to Her,250,250,360,Martin OKeefe,Ireland,"$59,000",Sculptures
Light Falling Through Trees,75,75,2.2,Ian Turnock,United Kingdom,"$2,115",Sculptures
Frank's Place Too,50.8,45.7,10.2,Brian Thomas Jones,United States,"$1,100",Sculptures
Lines 4 - Circular Sculpture/Paintings,100,100,0.3,NYWA ART PROJECT,,"$3,470",Sculptures
May 2021-Changing Lanes,35.6,78.7,17.8,Keith Kovach,United States,"$9,600",Sculptures
Sprout,15,57.5,19,Jan van der Laan,Netherlands,"$9,250",Sculptures
"stone, volcano and memory",40,40,5,RAFAEL CAZARES,Mexico,"$5,450",Sculptures
VALIANT,16.5,16.5,1,Tondo Fiorentino,Italy,$150,Sculptures
Untitled,26,50,1,Naja Utzon Popov,Denmark,"$3,470",Sculptures
Shiro III - Ceramic Sculpture - Abstract Minimalism,25.4,48.3,20.3,Beverly Morrison,United States,"$3,510",Sculptures
OCTOPUS,80,80,45,Hashem Joucka,Jordan,"$3,450",Sculptures
Folded Parachute (1/5 + AP),47,122,5,Noa Heyne,Germany,"$4,350",Sculptures
Plant 1,7.6,20.3,12.7,Emily Veldman,United States,$345,Sculptures
Untitled,110,128,18,paulo de tarso,Brazil,"$9,800",Sculptures
Figure with Defense Mechanism,10.2,30.5,21.6,Matthew Zupnick,United States,"$11,800",Sculptures
“Solemates”,6.9,10.9,6.9,Aleksandar Vecerinovic,Serbia,"$1,710",Sculptures
Happiness Of Resting Place,45.7,91.4,20.3,Ashra Saifi,India,"$1,470",Sculptures
Forgiveness,24,16,8,Elifcan Kaner,Turkey,$780,Sculptures
NEW YORK 3/8 (EARTH OF WOMEN 2020),23,41,8,Olivier Messas,Germany,"$5,450",Sculptures
Point,13,65,14,Richard Goldsworthy,United Kingdom,"$1,155",Sculptures
"""We would rather be ruined than changed, we would rather dine in our dread than climb the cross of the moment and let our illusions die""",30,51,7.6,Revati Sharma Singh,United Kingdom,"$2,955",Sculptures
"Karen Axikyan/Alex (47x20x16 4kg Iron,perlite)",20,47,16,Narinart Armgallery,Armenia,"$1,260",Sculptures
Thea-Rose (red-oxide),17.8,43.2,15.2,Jackie Braitman,United States,"$5,230",Sculptures
Halo,160,213.4,160,Kevin Caron,United States,"$11,820",Sculptures
"""Twining""",121.9,121.9,45.7,Jan Hoy,United States,"$15,250",Sculptures
cortege,20,35,20,Liliane Danino,Israel,"$2,550",Sculptures
Envole,190,190,190,Sadek Rahim,Algeria,"$13,000",Sculptures
Navegando bajo las estrellas(limited edition 10 units),22,91,10,Nicolai Lada,,"$1,010",Sculptures
''Perfect imperfection'',11,10,0.2,Les Vinicius,United Kingdom,$589,Sculptures
I have been dreaming to be a tree,248.9,500.4,248.9,ByeongDoo Moon,United States,"$110,000",Sculptures
YOU ALWAYS WERE MY FAVOURITE,89.9,42.9,6.3,KIM ANNA SMITH,United Kingdom,"$6,450",Sculptures
Facets (Edition of 10 - Lead time three weeks),10,10,8,Nils Hansen,Germany,"$2,710",Sculptures
Faceted Spikes,243.8,243.8,101.6,Jodie Roth Cooper,United States,"$32,000",Sculptures
Waterline - study I.,27.9,27.9,5.1,Jonet Harley-Peters,United Kingdom,$390,Sculptures
wood pieces color sculpture,152.4,66,7.6,creat LAB,Bulgaria,"$6,350",Sculptures
"Wheel No. 11 ""The Windmill""",124,128,64,Raffael Lomas,Israel,"$31,700",Sculptures
Unbroken - The Untamed Spirit,170,240,150,Michelle Markram,South Africa,"$14,000",Sculptures
My Trajectories,100,81.2,100,Dariusz Kaca,Poland,"$5,410",Sculptures
Mini Fire Fish,15.7,18.4,10.2,Jorge Blanco,United States,"$3,210",Sculptures
Zebra Lips,48.3,33,20.3,Kelly Borsheim,United States,"$2,950",Sculptures
Sphinx,12,30,8,Michael Wilhelmi,Germany,"$3,012",Sculptures
Rhythm,36.1,177.8,22.9,Sejben Lajos,Hungary,"$2,770",Sculptures
EGRET,243.8,365.8,396.2,lyle london,United States,"$78,000",Sculptures
Metamorphosis,36,54,12,Andrea Bucci,Italy,"$3,270",Sculptures
Jace,11.4,14,10.2,JA Fligel,Canada,"$2,210",Sculptures
"48"" Versace medusa marble mosaic logo medallion handmade art rug",121.9,121.9,0.8,Royale Mosaics,Pakistan,"$1,099",Sculptures
The Stalker,130,50,40,Rob Faherty,United Kingdom,"$2,150",Sculptures
Mushroom Medleys-4,34,34,3,Swapna Namboodiri,Qatar,$455,Sculptures
Large Modern Abstract Yard Sculpture Naturally Weathered,35.6,139.7,35.6,Vyacheslav Korovnik,,"$6,900",Sculptures
Horse,50,71.5,60,Gocha Huskivadze,Latvia,"$26,200",Sculptures
Deity,33,43.2,10.2,Phil Hawkins,United States,$680,Sculptures
Exploded Air,7,17,7,Wichert van Engelen,Netherlands,$215,Sculptures
Vehemence,45,145,35,Cynthia Saenz Sancho,Costa Rica,"$1,770",Sculptures
Early American Beauty,114.3,53.3,3.8,Richard Rizzolo,United States,"$2,949",Sculptures
Wall piece Layered Optica 4,91.4,91.4,3.8,Sumit Mehndiratta,India,"$1,310",Sculptures
Red Cross-Lines,121.9,182.9,76.2,Luis Kaiulani,United States,"$12,200",Sculptures
Tea for Two,26.7,31.7,1.3,Lucy Beizer,United States,$655,Sculptures
Archetype III,130,162,3,Yoohyun Miky Kim,South Korea,"$49,000",Sculptures
Wood Duck,40.6,61,20.3,Duncan Robins,,$970,Sculptures
Helping Hand #1 Bronze Sculpture | Handmade,30,40,26,Jennifer Troice,United States,"$1,620",Sculptures
Louis Vuitton bowling pin pink,14,38,7,Mindsetofficialart Mindset,Italy,$338,Sculptures
People #Pink,30.5,40.6,7.6,Seunghwui Koo,United States,"$4,700",Sculptures
Alivio,14,18,5.5,Jeronimo Mejia Torres,Colombia,$730,Sculptures
Orange Flower on Recycled Wood Base,29,37,16,Antonio Spinosa,Brazil,$790,Sculptures
MEMORY,66,208.3,68.6,Jennifer Asher,United States,"$10,650",Sculptures
"""THE CHROME"" | Original piece",35,15,2,ZuriK Graffiti,Spain,$430,Sculptures
Dolmen Tower-110,33,117,15,Anna e Daniele Beltrame - Sedie Rustiche di Beltrame Daniele snc,Italy,$510,Sculptures
On Edge,15.2,25.4,15.2,David Komar,United States,"$3,010",Sculptures
"""Got Milk? 3.46""",6.3,12.7,6.3,Court Swartz,Canada,$250,Sculptures
Tala Tobbi,21.6,41.9,8.9,Clark Camilleri,,"$1,830",Sculptures
Manantial - vase -,10.2,20.3,10.2,Omar Ortiz Franco,United Kingdom,"$1,266",Sculptures
Streamer 80 small a (3D print),27,30,25,Frans Muhren,Netherlands,"$1,910",Sculptures
"#64S Man, Women + Child",50.8,66,22.9,Itzik Benshalom,Israel,"$7,200",Sculptures
LOST and FOUND #68,33,63.5,19.1,Karmin Schafer Hansen,United States,"$1,625",Sculptures
Escultura C  04/50.  Handmade limited edition (04 of 50).,6,6,6,Natalia Abot,Argentina,$175,Sculptures
Split,26.9,30.7,27.9,Clark Camilleri,,"$1,160",Sculptures
Psaume 91,8.9,11.9,3,sunyoung cho,France,$690,Sculptures
Revolver Butterflies,110,69.8,35,Lea Poncharal,France,"$12,100",Sculptures
nero marquina,11,35,10,Margit Orlogi,Germany,"$15,100",Sculptures
DARE YOU,25,25,2.5,Signing On,United Kingdom,$490,Sculptures
LOS SUEÑOS I,237,451,15,Ernesto Oñate Corbalán,Spain,"$22,149",Sculptures
Nucleo Armilar,18,180,22,Juan Luis Estevez,Spain,"$5,950",Sculptures
Equinox,20,112,13,Julee Latimer,Australia,"$8,500",Sculptures
Bull Contemporary Bronze Sculpture,17,15,8,Veaceslav Jiglitski,Moldova,"$1,120",Sculptures
ROSA,24.9,95.3,24.9,Marcin Otapowicz,,"$9,900",Sculptures
Yalla IV (feathered),70,180,64,DUBART Benedicte,France,"$45,750",Sculptures
Tenants,94,61,68.6,Barbara Licha,Australia,"$7,100",Sculptures
UPLIFTED,20,210,20,Emmanuel Okoro,United Kingdom,"$25,750",Sculptures
Pulse,82,39,12,Philip Hearsey,,"$4,475",Sculptures
Beautiful,91.4,30.5,6.6,Mary Jo McGonagle,United States,"$2,900",Sculptures
Circuitry,40.6,30.5,86.4,Tom Bandage,United States,"$2,510",Sculptures
Mindset,49.5,5.5,49.5,Dirk Focke,Belgium,"$1,060",Sculptures
Coricancha,30,30,3,Claudio Bottero,Switzerland,"$1,060",Sculptures
Iceberg,83.8,81.3,38.1,Chloe Hull,,"$4,779",Sculptures
Old city scape,58,58,10,Rafail Georgiev,Bulgaria,"$5,250",Sculptures
Witness,304.8,304.8,304.8,Rickey Booth,United States,"$88,000",Sculptures
Reclining Figure,25.4,22.9,45.7,Karl Geckler,United States,"$12,750",Sculptures
Leap of Faith (small),124.5,81.3,40.6,Ryan Schmidt,United States,"$25,750",Sculptures
Nothing More Can Be Done,170.2,61,6.3,Braydon Gold,United States,"$2,000",Sculptures
Flamingoes,38.1,38.1,20.3,edward waites,United Kingdom,"$8,600",Sculptures
